id,query,answer_ids
9373,"What are some other studies examining thick branes that have either cited or been referred to by the study ""A transfer matrix method for resonances in Randall-Sundrum models III: an analytical comparison""?","[1184128, 1184480, 1456835, 1494171, 1494933, 1462170, 1200283, 1663260, 1608446]"
8285,Show all publications by Abdul Ghafoor on the topic of coupled heat and mass transfer.,[1235237]
429,"Are there any publications from co-authors of ""Passive acoustic mapping of extravasation following ultrasound-enhanced drug delivery"" investigating the relationship between ultrasound-induced nanoparticle penetration and density?",[1714148]
855,"Search for research papers co-authored by the authors of ""Sensitivity Bounds for Multiparameter Quantum Metrology"", pertaining to the same field of quantum metrology, with an additional discussion on the instability of superfluid flow.","[1472489, 1455707, 1371708]"
931,Find publications by Meinhard Schilling on measuring particle dimensions.,"[1558210, 1347047, 1295276, 1447280, 1377811, 1594388, 1226869, 1343004]"
2066,"Could you search for articles co-authored by someone who also wrote ""Short-circuit current density imaging of crystalline silicon solar cells via lock-in thermography: Robustness and simplifications""? Can the papers also remain within the study realm of thermal imaging methods for crystalline silicon solar cell characterization, specifically focusing on bifacial PERC cell structure?",[1594417]
13185,"Show me publications from co-authors of the paper ""Main restrictions in the synthesis of new superheavy elements: Quasifission and/or fusion fission"" which explore gluons and non-linear solutions within quantum chromodynamics.",[1732939]
2102,Does any research from the University of Mentouri in Chemical Engineering pertain to the characteristics of copper doped thin films?,[1198997]
4095,"Can I find any 2017 papers written by the authors of ""Case Study and Climatological Analysis of Upper-Tropospheric Jet Stream and Stratosphere–Troposphere Exchanges Using VHF Profilers and Radionuclide Measurements in France""?","[1772848, 1709732, 1752237]"
3358,Could you show me some research papers related to Carotid bifurcation that utilizes a combination of various MRI sequences for analysis?,[1761888]
1309,"Are there any research papers from Ovidius University that deal with extremal black hole shells, particularly focusing on the study of black hole shells?",[1696190]
6368,"Can you find more publications from the coauthors of ""The Experimental Results of MHD Instability Suppression with Electrode Biasing in the HT-7 Tokamak"", specifically regarding their research on MHD instability suppression through electrode biasing?","[1332072, 1447190]"
10022,Could you show me some papers in Image translation which employ the use of freeform optics to manipulate light propagation and transform images? I'm especially interested in reading pieces that integrate optics-focused methods into this computer vision task.,[1626345]
7132,Does Drew University have any papers focusing on Hamiltonian matrix and comparing variational solution methods?,[1218751]
11278,"Could you find papers related to GSM which propose designs for compact, wideband planar monopole antennas?","[1543753, 1228489, 1737122, 1616685]"
13229,Are there any papers from Sergio Arboleda University researchers that estimate friction factors on experimental e-bike platforms?,[1828541]
5163,Are there any papers from the Mathematical Biosciences Institute that delve into the study of phase slips in periodically modulated systems?,[1676952]
12073,"Search for academic papers featuring a common author with ""High speed non-mechanical two-dimensional KTN beam deflector enabled by space charge and temperature gradient deflection"", that are in the same scientific field, and discuss the potential improvement of EO modulator performance through the application of non-equilibrium nanodisordered crystals.","[1393144, 1492386]"
4339,"Looking for papers referenced by ""X-ray properties of K-selected galaxies at 0.5<z<2.0: Investigating trends with stellar mass, redshift and spectral type"" that also deal with black hole growth and the traits of active galactic nuclei host galaxies.","[1217890, 1611235, 1520610, 1553602, 1552652, 1582828, 1567983, 1468432, 1496338, 1319124, 1402261, 1407060, 1197146, 1399003, 1475231]"
7056,"Are there any papers that reference ""The combined effect of side-coupled gain cavity and lossy cavity on the plasmonic response of metal-dielectric-metal surface plasmon polariton waveguide"" and also discuss the principles of PT symmetry in optics introduced in associated literature around 2010?",[1187236]
10146,Show me the articles published by the co-authors of the paper 'Kinetics of magnetization reversal in a heterophase nanomagnet with spatially modulated anisotropy' that also discuss the magnetic structure of amorphous microwires.,"[1752381, 1456023]"
3190,"What are the papers about quantum simulation involving light that were referenced in the study ""Two coupled nonlinear cavities in a driven-dissipative environment""?","[1670627, 1640580, 1674765]"
12117,Searching for papers from the University of Health Sciences Antigua that assess the geometric distortion in CT scanners within the context of nuclear medicine.,[1721414]
5007,"Show me the papers discussing the dispersion properties of fluxonium circuits, authored by the same researchers who co-wrote ""Phase and amplitude control of switching from positive to negative dispersion in superconducting quantum circuits"".",[1233320]
9094,Show me papers by Jingcheng Zhao on the topic of giant optical activity in compact CMM designs.,[1828518]
462,"Find articles authored by coauthors of ""On the nature of the black-body stars"" which additionally detail dual public data releases of an astronomy survey from 2008 to 2014.",[1213698]
506,"Could you search for papers related to ""Antiferromagnetic self-ordering of a Fermi gas in a ring cavity"", authored by at least one common coauthor, and addressing the subject of cavity optomechanics?","[1186307, 1442085, 1271493, 1563206, 1860211, 1574037, 1370744, 1242589]"
8006,"What are the publications that cite ""X-ray emission from star-forming galaxies - signatures of cosmic rays and magnetic fields"" and also analyze the impact of various turbulence models on the small-scale dynamo as discussed in the cited paper?","[1550091, 1354644, 1505466, 1218362, 1434559]"
9338,"What research papers that delve into heat transfer optimization methods have been referenced in the study titled ""Temperature–heat diagram analysis method for heat recovery physical adsorption refrigeration cycle – Taking multi-stage cycle as an example""?","[1300347, 1351469]"
8162,Articles on eye lens radiation exposure due to environmental contaminants authored by the Hong Kong Environmental Protection Department researchers.,"[1846793, 1565564, 1584901]"
11300,"Show me the papers discussing one-loop amplitudes published by co-authors of the study ""Augmented recursion for one-loop gravity amplitudes"".","[1249401, 1320339, 1420759]"
6210,Show me papers about high-dimensional quantum key distribution utilizing Chernoff bound principles.,[1732396]
4241,Has Jiaying University published any research on quantum dot electron band structure?,[1448709]
6374,Show me publications by Dennis F. Duffin that focus on the generation of outflows in the process of forming massive stars.,[1575131]
11264,Show me publications by David B. Mechem that focus on radar studies of stratocumulus clouds.,[1773473]
13235,Search for publications by P. Marciniewski on straw tube tracker design and performance.,[1204831]
4325,"Are there any other papers that correspond to the ""Phase separation in strongly correlated electron systems with wide and narrow bands: a comparison of the Hubbard-I and DMFT approximations"" in regards to comparing results from the Hubbard-I approximation and are referenced by this paper?","[1319650, 1866083]"
13199,"Search for papers co-authored by any contributor to ""Topology optimization of conjugate heat transfer systems: A competition between heat transfer enhancement and pressure drop reduction"" that deal with the similar subject of conjugate heat transfer, specifically related to the enhancement of heat transfer through flapping fluidic vortex generators.","[1837321, 1467535]"
4089,"Can you find papers related to fiber-optic pressure and temperature sensing that reference or are influenced by the study ""A Compact Fiber-Tip Micro-Cavity Sensor for High-Pressure Measurement""?","[1290872, 1570043, 1417102, 1235239]"
3344,"Could you search for articles exploring flagellar synchrony, specifically studies focused on understanding the coordination of flagellar beating in processes such as bacterial swarming within the broader context of Flagellum research?","[1302090, 1484395, 1799277, 1663887, 1671825, 1768082, 1632758]"
10392,Does Hokkaido University have any publications examining disk oscillations trapped around black holes within the field of black hole research?,"[1421265, 1332307]"
1315,Show me the papers by Minrui Wang discussing periodicity and shape effects.,[1323013]
7282,Show me papers written by Rush Medical College researchers on the topic of ion channels published since 2015.,[1191883]
3220,Find publications by Chenghang Zheng on hydroxyl radical formation in pulsed corona discharges.,[1374590]
1271,"Find papers related to viscosity prediction that either cite or are cited by ""A hybrid artificial neural network-genetic algorithm modeling approach for viscosity estimation of graphene nanoplatelets nanofluid using experimental data"".","[1423073, 1686817, 1621670, 1659686, 1669737, 1269258, 1677943, 1688445]"
9324,"What are the papers referenced by ""An introduction to the problem of bridging quantum and classical dynamics"" that also delve into the techniques for correcting decoherence?","[1374549, 1241957, 1450575]"
9240,"I'm looking for articles which share co-authors with ""The effect of tilt aberration and astigmatism of turbulent atmosphere on the intensity distribution of a vortex carrying Gaussian beam"". These papers should focus on the study of turbulence effects on orbital angular momentum entanglement, and align with the field of examining the influence of turbulence on the propagation of optic beams with orbital angular momentum.","[1225121, 1789219, 1319818, 1527757, 1259390]"
966,"I'm looking for papers whose coauthor also contributed to ""Monthly Extreme Temperature Trends in CMIP5 Hindcast/Prediction Simulations, 1981–2010 and 2006–35"". Additionally, these papers should discuss trends in extreme weather in the same subject area.","[1437716, 1241686, 1733561, 1592538, 1306750]"
9088,"Publications by co-authors of ""Performance of K0.5Na0.5NbO3-LiSbO3-CaTiO3 ceramics in acoustic energy harvesting exposed to sound pressure"" related to low frequency acoustic energy harvesting studies?",[1719371]
802,Are there any 2013 publications in Galaxy research affiliated with the British Antarctic Survey?,"[1580484, 1470378, 1359154, 1565823, 1422710, 1336280, 1586778, 1258459, 1600158, 1547103]"
12388,Are there any research papers from the National Defence University of Malaysia that investigate magnetic transitions in paramagnetism?,"[1188624, 1195092, 1485735]"
2155,Are there any papers by Keck Graduate Institute of Applied Life Sciences researchers that tackle the topic of quantum effects during inflation?,[1839921]
5298,I'm looking for research articles on integrating waste ceramic powder into Portlandite-based blended cement binders. Can you compile a selection of such papers?,[1641393]
11183,Show me publications from Changjiang Water Resources Commission discussing the use of satellite precipitation products in a river basin analysis.,"[1844785, 1823526]"
6093,Find publications by Levent Gütay on the impact of secondary phases on the properties of materials.,"[1253670, 1736141, 1416244, 1283445, 1341694, 1617822]"
2031,"Can you find publications by the co-authors of ""Quantum discord in spin-1/2 Heisenberg chains with Dzyaloshinkii–Moriya interaction"" that involve analyses of correlated environments or studies of quantum correlations in multipartite systems influenced by non-classical environments?","[1256745, 1334724, 1601901]"
10111,"What are some other research papers that delve into the propagation of laser beams and have either referenced or been referenced by ""The laser reference line method and its comparison to a total station in an ATLAS like configuration""?","[1566041, 1285411]"
1196,Show me the research papers by D.K. Pallotti exploring the impact of oxygen on titania films.,"[1694217, 1256019, 1479869]"
7001,Search for papers from Payame Noor University discussing the optimization of exergy efficiency in a double-pipe heat exchanger in relation to volume fraction.,[1870456]
5050,"Could you look up papers with a shared author from ""Algorithms for determining the radial profile of the photoelastic coefficient in glass and polymer optical fibers"", and that also belong to the same field as the 2015 SPIE proceedings paper on FPN?",[1175282]
12140,Find publications by C. Periasamy focusing on electrical properties analysis.,"[1667749, 1495046, 1792203, 1291340, 1653014, 1763991, 1772118, 1811996]"
7165,Could you show me some papers focusing on high-pressure and high-temperature spectral studies of Melanterite in the Melanterite field?,[1591311]
10075,Show me publications by Seong Soo Yum on the study of cold sea-fog development.,"[1319873, 1227934]"
12024,Are there any studies from the British Astronomical Association that explore the superhump periods of dwarf nova?,"[1669472, 1739171, 1261353, 1426410, 1617453, 1577934, 1708751, 1615024, 1670193, 1763281, 1769681, 1739636, 1739095, 1621176, 1251705, 1678395]"
5134,"Looking for publications that are co-authored by someone from the ""Characterization of Ge/Si0.16Ge0.84 multiple quantum wells on Ge-on-Si virtual substrate using piezoreflectance spectroscopy"" study. The papers should be from the same field and also explore photoluminescence at temperatures exceeding room temperature. Seeking related work by these authors focusing on this particular temperature aspect.",[1453479]
551,"Could you search for 2015 papers in the same research area as ""Capturing near-Earth asteroids into bounded Earth orbits using gravity assist""? Specifically, I'm interested in those sharing a coauthor and discussing orbits connecting asteroid equilibrium points.","[1605768, 1214260]"
8299,Papers on global solutions to Einstein's field equations by authors affiliated with the University of Yaoundé.,[1551931]
435,Papers on black hole characteristics and gravitational lensing by authors from Technical University of Sofia,"[1554354, 1326877]"
849,Can you find some papers discussing the application of inverse lithography technology for Wi-Fi hotspot region rectifications identified post-optical proximity correction?,[1308832]
8135,Searching for publications linked to the University of Anbar on the topic of nanofluid flow effects on the Nusselt number within heat transfer research.,"[1457478, 1741864, 1587528, 1731050, 1499052, 1407567, 1845265, 1175954, 1481433, 1253179, 1706524, 1575581]"
799,Can you show me any papers related to the field of Fibroin focusing on its application in humidity sensing?,[1842020]
8051,I'm looking for research papers on laser bending of thin-walled micro-tubes within the context of Plastic bending. Can you assist?,[1175004]
9757,Search for publications from Mekelle University on the long-term changes in the equatorial electrojet in physics research.,"[1575952, 1510225]"
8971,Does Tianjin University of Technology have any publications discussing the fabrication of YAG ceramic phosphor and its thermal stability?,[1667771]
8469,"Could you search for publications related to Dome shape, particularly those which contain data on resistivity measurements of BaFeAs thin films under pressure?",[1189241]
9633,Show me publications by Hyung-Man Kim on the topic of EGR cooler design analysis.,"[1412017, 1317722, 1533972]"
8815,Show me research articles on Dirichlet process applications for classifying solar radiation.,[1818902]
169,"What are some papers that both get cited in ""Exclusive J/ψ and Υ photoproduction and the low x gluon"" and discuss the adoption of Evolution routines in their methodologies or analyses?",[1396091]
9887,Show me articles by Pedro J. Martínez that explore the effect of bandwidth on the lithography process.,[1420650]
10955,"Show me the papers discussing plasma modelling, authored by the same researchers who co-wrote 'The SMARDDA Approach to Ray Tracing and Particle Tracking?'",[1189526]
4632,"Looking for articles from the same co-author of ""Impact of Vegetation Feedback on the Mid-Pliocene Warm Climate"", pertaining to the study of vegetation feedback during warm periods, but discussing this phenomenon in different geological time frames to understand how the interpretation has evolved.",[1677630]
12578,Find papers by Jong-Hoon Kim on the impact of quantum dot composition on LED efficiency.,"[1414813, 1254206, 1703239]"
5468,"2014 publications linked to the Australian Academy of Science exploring single-age populations in stellar clusters, within the context of Stellar evolution?",[1259652]
7845,Can you show me the papers that are cited in 'Enhancement of magnetic stripe order in iron-pnictide superconductors from the interaction between conduction electrons and magnetic impurities' and touch on the topic of spin fluctuations?,"[1395785, 1375794, 1325539, 1372502]"
11773,Publications by Hobart Corporation authors on subgrid scale modeling in atmospheric and oceanic dynamics,"[1442328, 1374150]"
5814,Search for publications by Xuejun Xu on the study of germanium microdisks incorporating circular grating structures.,[1739569]
7439,Could you find any papers related to the Butterfly effect which explore changes to an algebraic approach for examining diatomic vibrational spectra?,[1235427]
10529,Could you please show me the papers written by Aniekan Magnus Ukpong related to nitrogen vacancy complexes in monolayer hexagonal boron nitride?,[1351577]
3983,Are there any research papers from Tamil Nadu Agricultural University that explore the impact of high altitude on human beings and also study the seasonal fluctuations of black carbon concentrations in the environment?,[1401213]
6663,"Show me other works published by the co-authors of ""A Particle Interacting with V-shaped Potential Decorated by a Dirac Delta Function Interaction at Center"" that also delve into the subject of particle potentials.",[1423781]
12904,"What other research exploring atomic imaging techniques has referenced or been referenced in the study ""Two-dimensional electromagnetically induced grating via gain and phase modulation in a two-level system""?","[1437324, 1289181]"
7921,"Are there any papers that study oxygen abundances and reference ""Near infrared spectroscopy of M dwarfs. IV. A preliminary survey on the carbon isotopic ratios in M dwarfs""?","[1569684, 1623333]"
10831,"Can you find me any research documents authored by the same individuals who co-wrote ""Fluctuations in flows near jamming"" and focus on the rheology of non-Brownian suspensions?","[1470747, 1501381, 1462350, 1574327]"
4756,Could you show me the papers on estimating aggregate properties written by M.G. Hernández?,[1268156]
6707,Show me a collection of research articles on the application of the Principle of Indifference to the various interpretations of quantum mechanics.,[1732280]
12860,Show me publications from the co-authors of 'On the limits of spin-exchange optical pumping of 3He' that focus on enhancing the polarization of 3He.,"[1613287, 1281225, 1563945, 1274096, 1270641, 1722775, 1272537, 1439450]"
11617,Publications by authors affiliated with Fairchild Semiconductor on avalanche characteristics in SiC devices,[1663316]
5970,"Show me research papers that have at least one author in common with ""Atomistic study of nanotwins in NiTi shape memory alloys"", focus on the same area of Shape Memory Alloys, and specifically discuss NiTi nanowires"".",[1485124]
1766,"Can I find any research papers from the International Institute of Information Technology, Hyderabad that explore mixed qubit states and their properties with reference to Greenberger-Horne-Zeilinger states?",[1318880]
4886,List of publications on ion track related to density fluctuation studies.,"[1243099, 1365740, 1384732]"
2911,Which publications by authors affiliated with the Estonian Academy of Sciences investigate the characteristics of internal waves in the South China Sea?,[1752011]
3737,"Can you find me the papers that are both cited by ""Coherent laminar and turbulent motion of toroidal vortex bundles"" and explore the subject of vortical structures in quantum turbulence?","[1611557, 1406760, 1531464, 1538541, 1578991, 1585780, 1357526, 1184855, 1471640, 1399609]"
2875,Does Arxiv have any Physics papers from the Islamic Azad University Sanandaj Branch focusing on phase transition in the early universe?,[1319531]
7795,Find articles authored by members of the State Bureau of Surveying and Mapping highlighting real-time positioning methodologies.,[1445077]
10685,"Which papers, authored by the coauthors of ""Unusual persistence of superconductivity against high magnetic fields in the strongly-correlated iron-chalcogenide film FeTe:O$_{x}$"", study the structure at different atomic sites within the materials described in their works?",[1195534]
1602,Are there any publications by M. Bergh presenting innovative techniques for locating focal points in high-intensity free-electron laser studies?,[1352567]
3653,"Can you show me papers written by the co-authors of ""A Nonlinear Force-Free Magnetic Field Approximation Suitable for Fast Forward-Fitting to Coronal Loops. II. Numeric Code and Tests"" that delve into the analysis of solar flare events spanning 37 years?",[1384696]
2409,"Find publications on nucleon resonances cited in ""Nucleon Resonance Structure from Exclusive Meson Electroproduction with CLAS"".","[1606008, 1594309, 1741831, 1600107, 1583537, 1384818, 1447957, 1207704, 1197404]"
122,"Can you show me papers that study properties of magnetic plasma and have referenced or have been referenced by the paper titled ""A comparative study of the reflectivity of binary and ternary one-dimensional plasma photonic crystals for obliquely incident electromagnetic wave""?",[1455220]
8546,"What other research papers investigating magnetic properties have been referenced in the study ""Revealing the nature of magnetic phases in the semi-Heusler alloy Cu0.85Ni0.15MnSb""?","[1537026, 1447667, 1421180, 1444482]"
9678,"Find articles by coauthors of ""Experimental investigation of the glass transition of polystyrene thin films in a broad frequency range"" that present experimental results on the impact of annealing on glass transition dynamics.",[1342076]
8422,"What are the papers that the ""Series Stacked Multipath Inductor With High Self Resonant Frequency"" cites which also focus on innovative design techniques to enhance the quality factor of inductors?","[1405537, 1523066, 1182491]"
2526,Could you find some research papers related to Soil Respiration which specifically delve into the influence of variations in internal climate on the rates of soil respiration?,[1212934]
1649,"What are the papers talking about deep level defects in silicon carbide that are referenced in ""Reduction of background carrier concentration and lifetime improvement for 4H-SiC C-face epitaxial growth""?","[1363947, 1510557]"
6584,Can you find any studies that cover the impact of temperature and are referenced in the paper 'Optical absorption property and photo-thermal conversion performance of graphene oxide/water nanofluids with excellent dispersion stability'?,"[1709251, 1231401, 1260172, 1417005, 1431828, 1344277, 1179001, 1600218, 1201244]"
11494,Does the Center of Advanced European Studies and Research have any publications on subwavelength fibre measurement in the field of Optoelectronics?,[1281146]
2442,Show me publications by Luigi Tana on the topic of neutron detection methods.,"[1539035, 1246454, 1612927]"
3618,"What other research papers focusing on heat transfer are referenced in the study ""Heat pipe heat exchangers and heat sinks: Opportunities, challenges, applications, analysis, and state of the art""?","[1237729, 1592505, 1255460, 1356006, 1308426, 1238669, 1403695, 1534096, 1431761, 1331506, 1331700, 1364149, 1661812, 1417304, 1280857, 1523454, 1230783]"
5423,"Which authors of the paper ""Quantum correlations as probes of chaos and ergodicity"" have also published papers examining out-of-time-order correlators in the context of quantum chaos?","[1836221, 1815382]"
12533,"Search for publications with a common coauthor of the paper ""Structure and computation of two-dimensional incompressible extended MHD"" that belong to the same research domain, and provide comparative analysis of gyrokinetic and gyrofluid simulations using a methodology related to that of the reference paper.","[1360242, 1425724]"
1999,Show me publications by O. Pejchal on high-energy jet production.,[1415750]
4679,Have any publications authored by Joakim Stenhammar presented a theoretical framework for phase separation in active systems?,"[1704769, 1554795, 1752782, 1802107]"
6628,"Find publications by Fei Li related to developments in small-scale, high-power, repetitive pulse generators on Arxiv.","[1854345, 1836356, 1842143]"
10562,"What other research papers that explore domain pinning fields have been referenced in the study ""Asymmetry in the angular dependence of the switching field of GaMnAs film""?","[1337584, 1193977]"
7472,"Show me publications from the authors of ""Random lasing from dye doped polymer optical fiber containing gold nanoparticles"" that also delve into the topic of random fiber lasers.","[1681733, 1331078, 1594382, 1847026, 1243515, 1365396, 1763156, 1680443]"
11738,Could you show me some research papers about the photodynamic effects of Pa staining on colon cancer cells?,[1504841]
12457,"Could you locate research papers that have a coauthor in common with ""Correlation between Voronoi volumes in disc packings"", fall within the study of granular materials, and explore the analysis of experimental or simulated data pertaining to granular packing?","[1564069, 1769065, 1740465, 1201810, 1614611, 1518679, 1342427, 1616829, 1364382]"
5547,Show me publications by Lidia van Driel-Gesztelyi on spectroscopic analysis of M-dwarf stars.,[1846518]
7516,"Are there any papers co-authored by the same individual involved in ""A time- and angle-resolved photoemission spectroscopy with probe photon energy up to 6.7 eV.""? Specifically, I'm looking for works that delve deeper into the study of electron-boson interactions in cuprate superconductors in similar research areas.","[1809552, 1558108]"
10406,Publications on phase analysis by authors affiliated with the Federal University of Roraima.,"[1353218, 1797350, 1381193, 1178602, 1434611, 1503928]"
1481,Show me papers by Hangyang Chen on the topic of vacuum polariton emission.,[1321571]
4940,I'm looking for articles on the EXPOSE research area focusing on the 2011 eruption event of the star T Pyxidis.,[1520881]
10627,"Can you show me the papers that present MPPC characterization results and are referenced in the study ""Crosstalk calibration of multi-pixel photon counters using coherent states""?","[1592033, 1562005, 1481550]"
7737,"I'm looking for papers that have at least one common author with ""In-flight and collisional dissipation as a mechanism to suppress Fermi acceleration in a breathing Lorentz gas"". These papers should focus on the topic of Fermi acceleration within an oval-shaped boundary, and fall within the same research area of Fermi acceleration dynamics in non-circular Lorentz gases.","[1338281, 1518003, 1605910, 1286713, 1376286]"
5766,Are there any research studies linked to Crompton Greaves which explore the examination of high-temperature superconducting fault current limiters within the realm of Fault current limiter?,"[1466906, 1517605, 1418773]"
11801,Search for publications by Andreas Wichert related to hybrid quantum search systems.,"[1413688, 1406298, 1605763]"
12676,Are there any publications by the Centre for Maritime Research and Experimentation that confirm bidirectional effects across various types of water bodies?,[1529729]
6911,"Are there any publications from co-authors of the 2015 paper ""Sub-ns time transfer consistency: a direct comparison between GPS CV and T2L2"" relating to laser communications during the same period?",[1655677]
11519,Publications by Polytechnic University of Tirana authors on natural radioactivity in construction materials,[1448074]
7653,"Are there any publications by the coauthors of ""Outage and bit error rate analysis for vehicular visible light communications"" that also investigate outage probabilities in the realm of vehicular visible light communication?","[1662640, 1770971, 1543951]"
4824,Publications by authors affiliated with the Scientific Computing and Imaging Institute on novel approaches to forecasting temperature fields with hybrid uncertainty.,[1181576]
10743,Show me publications written by Tong Wu that focus on the study of interference phenomena in the process of harmonic generation.,[1698562]
6409,Looking for publications by co-authors of 'Constraining the Infrared Behavior of the Soft-Wall AdS/QCD Model' focusing on the investigation of Regge behavior in AdS/QCD models or exploring Regge-like spectra in holographic QCD.,[1360090]
4458,I'm looking for papers discussing how quantum computing methods can exponentially speed up dimensionality reduction and data classification tasks in Kernel Fisher Discriminant Analysis.,[1630995]
3795,Search for publications by Mallory Dazza on the study of chirality in microfibers via interactions with liquid crystals.,"[1739664, 1659233]"
12712,"Look for articles that share an author with the study entitled ""Mechanism of formation of the misfit dislocations at the cubic materials interfaces"". The articles must be also focusing on the examination of disorder potential in nanowires.",[1566034]
6875,"Show me publications by the co-authors of ""The Large Dimension Limit of a Small Black Hole Instability in Anti-de Sitter Space"" that also delve into the topic of boundary central charges.","[1774416, 1762641, 1618298, 1820535]"
5602,Could you find me some papers on eV-scale neutrino masses within the KARMEN research field?,"[1613688, 1356625]"
11965,"Are there any scholarly articles with shared authors from the paper titled ""AlN and AlGaN layers grown on Si(111) substrate by mixed-source hydride vapor phase epitaxy method"" that explore the topic of screw dislocations in gallium nitride diodes, in the similar research domain?","[1812306, 1857420, 1772767]"
10893,"Show me papers published on or before 2018, discussing neutrino emissions, authored by the coauthors of 'Meissner effect and vortex expulsion in color-superconducting quark stars, and its role for reheating of magnetars'.","[1799498, 1815228, 1786821]"
3439,Show me publications by Oseas Alvarez related to methods of fabricating fibers with multiple materials.,[1755557]
1814,Quantum mechanics papers exploring modified gravity theory authored by Zhejiang Chinese Medical University in 2017?,[1695051]
2663,"What are the publications exploring particle properties within magnetic environments that include citations to the work titled ""Vacuum superconductivity, conventional superconductivity and Schwinger pair production""?","[1329921, 1610190, 1560913, 1222006, 1249502, 1309535]"
7983,"I'm looking for scholarly works which have a common author with ""Elastic surface waves in crystals--part 2: cross-check of two full-wave numerical modeling methods."" These papers should be in the same research discipline and should also delve into the topic of wave propagation.","[1825955, 1683077, 1606312, 1761704, 1723151, 1758930, 1563251, 1285942]"
3845,Does Lawrence University have any Physics research papers discussing disk fragmentation in protoplanetary disks published?,[1522337]
1468,"I'm looking for papers related to ionospheric conditions that analyze winter-summer ionosphere ratios, and share an author with ""Comparison of electron concentrations in the ionospheric E-layer maximum in spring conditions obtained by calculations and Moscow ionosonde measurements"".","[1525920, 1455048, 1477712, 1273716, 1424826]"
2707,Show me publications by Jabbar M. Khalaf Al-zyadi on the study of magnetic properties.,"[1772229, 1620430, 1359697, 1373304, 1425437, 1340926]"
1970,"Can you show me the papers that are referenced in ""The Flow-chart Loop: Temperature, Density, and Cooling Observables Supporting Nanoflare Coronal Heating Models"" and also include discussions on the 2011 spectroscopic observations as mentioned in the same text?","[1360387, 1516139, 1489468]"
4690,"Which publications authored by academics at California State University, Dominguez Hills discuss the measurement of atmospheric neutrino flux properties?","[1212673, 1570662, 1323975, 1780361, 1445545, 1869933, 1784242]"
3921,Are there any research papers from Ahi Evran University that investigate the electrical characteristics of thin films produced using sputter deposition methods in the area of Sputter deposition?,[1430093]
9825,Show me papers by Wesley Goode regarding validation instruments.,"[1442269, 1516916, 1238813]"
8603,Show me publications by L. de Guillebon on coordinate transformations in particle dynamics.,"[1687036, 1466589, 1395502, 1269671]"
9459,"Show me research papers that have at least one common author with the study ""State-Selective Differential Cross Section Measurements for the One-Electron Capture Process in C3+–He and C3+–Ne Systems at Elab = 33 eV"", are in the same research field, and explore state-selective differential cross sections experiments.","[1176068, 1293734]"
9941,Can I find any research from the University of Tirana regarding the detection of free-floating planets using gravitational microlensing through the upcoming Euclid space observatory survey in the field of gravitational microlensing?,"[1542200, 1693437]"
8767,Arxiv publications on heat transfer across various flow regimes by authors affiliated with Behr GmbH & Co. KG,"[1870777, 1633754, 1837324, 1187382]"
9691,"I'm looking for research articles on the correlation between radio luminosity and emission line profiles, specifically within the context of sample means and sample covariance statistics.",[1573343]
267,I'm looking for papers emerging from Shandong University that delve into Pulsar astronomy. I'm particularly interested in any work that references or is connected to the 2017 Astrophysical Journal paper on gravitational wave constraints determined through pulsars.,"[1756669, 1729645, 1853695]"
303,Show me publications by A. Ait Raiss on the study of magnetism influenced by defects and dopants.,"[1415285, 1686316, 1180445]"
2628,Could you find recent papers in the area of Nuclear Density Gauge applications that are focused on the nuanced investigation of 2-color QCD theory propagators and vertices? I'm aiming to unearth how the properties in simplified theories akin to QCD enlighten us in the realm of nuclear structure calculations.,[1842192]
3472,"Could you help me locate articles that have a common co-author with the study ""Global consequences of a local Casimir force: Adhered cantilever"", talk about estimating Casimir force at short range distances, and are in the same area of research as the aforementioned paper?","[1289605, 1561642, 1861770, 1544719, 1273713, 1584344, 1823193, 1759518]"
12889,"Find publications related to water-cooled divertor designs that have either referenced or been referenced by the article ""Nuclear analysis of structural damage and nuclear heating on enhanced K-DEMO divertor model"".","[1705916, 1283511]"
1423,"What research studies examining valley transport modulation in graphene are cited in the paper ""Strain-controlled electron switch in graphene""?",[1372050]
5999,Show me articles on the emergence of cooperation in Matching Pennies games through social dynamics.,[1349338]
3516,"Looking for additional research papers which were co-authored by at least one author of ""Sound extinction by fish schools: forward scattering theory and data analysis."" The required papers should discuss the topic of forward scattering caused by fish schools. Moreover, they should belong to the same field of study as per the original paper. The point of interest here is a deeper knowledge about how the behaviors of fish schools influence acoustic scattering, thereby understanding their effect on underwater sound propagation.",[1258902]
12591,Show me articles related to computer simulations of particle dynamics in microscale thermophoresis.,"[1463241, 1455031]"
5481,List papers discussing operator identity generalizations in Hausdorff spaces.,[1257130]
1547,"Looking for papers in the same research field as ""Mass and motion of globulettes in the Rosette Nebula"", sharing at least one co-author, and dealing with early universe observations circa 2010. This is to discover concurrent work from the same team.",[1612429]
11436,I'm looking for articles on SMA connectors featuring dual-band or single-band nested horn antennas suitable for broadband use.,[1340289]
6526,"Which papers authored by the researchers involved in ""Experimental study on the width and pressure effect on the horizontal flame spread of insulation material"" discuss a current sensorless maximum power point tracking algorithm?",[1839659]
4577,"Can you find articles that reference ""Survival times of meter-sized boulders on the surface of the Moon"" and offer updated mapping of the Luna-17 landing site using the 2013 images, based on the data used in the referenced paper?",[1543911]
